id,year,region,zone,district,kebele,lon,lat,planting_date,season
627,2015,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2015,Meher-15
628,2015,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2015,Meher-15
629,2015,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2015,Meher-15
630,2015,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2015,Meher-15
631,2015,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2015,Meher-15
632,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
633,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
634,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
635,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
636,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
637,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
638,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
639,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
640,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
641,2015,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2015,Meher-15
642,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
643,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
644,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
645,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
646,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
647,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
648,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
649,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
650,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
651,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
652,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
653,2015,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2015,Meher-15
654,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
657,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
658,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
659,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
660,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
661,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,01/08/2013,Meher-13
663,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
664,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
665,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
666,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
667,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
668,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
669,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
670,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
672,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
673,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
674,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,01/08/2013,Meher-13
675,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
676,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
677,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
678,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
679,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
680,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
681,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
682,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
683,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
684,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
685,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
686,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
687,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
688,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
689,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,01/08/2013,Meher-13
691,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
692,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
694,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
695,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
696,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
697,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
698,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
699,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
700,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
701,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
702,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,01/08/2013,Meher-13
736,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
737,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
738,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
739,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
740,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
741,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
742,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
743,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
744,2015,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2015,Meher-15
745,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
746,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
747,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
748,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
749,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
750,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
751,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,01/08/2013,Meher-13
752,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
753,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
754,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
755,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
756,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
757,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
758,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
759,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
760,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
761,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
762,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
763,2013,Tigray,NA,Lemeat,Medagolat,39.13333333,13.61861111,01/08/2013,Meher-13
764,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
765,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
766,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
767,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
768,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
769,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
770,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
771,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
772,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
773,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
774,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
776,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
777,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
778,2013,Tigray,NA,Lemeat,Mysedri,39.14416667,13.61611111,01/08/2013,Meher-13
779,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
780,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
781,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
782,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
783,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
784,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
785,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
786,2013,Tigray,NA,Lemeat,Adi waro,39.15694444,13.62833333,01/08/2013,Meher-13
788,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
789,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
790,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
791,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
792,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
793,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
794,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
795,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
796,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
797,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
798,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
799,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
800,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
801,2013,Tigray,NA,M/selassie,Guderbo,39.13,13.66277778,01/08/2013,Meher-13
804,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
805,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
806,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
807,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
809,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
810,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
811,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
812,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
814,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
815,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
816,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
817,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
818,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
819,2013,Tigray,NA,M/selassie,Hoseya,39.13,13.66277778,01/08/2013,Meher-13
919,2013,Amhara,North Wollo,Meket,Weketa,38.76245,11.70157,01/08/2013,Meher-13
920,2013,Amhara,North Wollo,Meket,Weketa,38.75863,11.70128,01/08/2013,Meher-13
921,2013,Amhara,North Wollo,Meket,Weketa,38.75905,11.70695,01/08/2013,Meher-13
922,2013,Amhara,North Wollo,Meket,Weketa,38.75876,11.70269,01/08/2013,Meher-13
923,2013,Amhara,North Wollo,Meket,Weketa,38.75991,11.69554,01/08/2013,Meher-13
924,2013,Amhara,North Wollo,Meket,Weketa,38.76733,11.70466,01/08/2013,Meher-13
925,2013,Amhara,North Wollo,Meket,Weketa,38.7608,11.69241,01/08/2013,Meher-13
926,2013,Amhara,North Wollo,Meket,Weketa,38.76072,11.69026,01/08/2013,Meher-13
927,2013,Amhara,North Wollo,Meket,Weketa,38.76033,11.69338,01/08/2013,Meher-13
928,2013,Amhara,North Wollo,Meket,Weketa,38.75632,11.70948,01/08/2013,Meher-13
929,2013,Amhara,North Wollo,Meket,Weketa,38.75917,11.70946,01/08/2013,Meher-13
930,2013,Amhara,North Wollo,Meket,Weketa,38.76693,11.70632,01/08/2013,Meher-13
931,2013,Amhara,North Wollo,Meket,Weketa,38.7662,11.70834,01/08/2013,Meher-13
932,2013,Amhara,North Wollo,Meket,Weketa,38.76544,11.70884,01/08/2013,Meher-13
933,2013,Amhara,North Wollo,Meket,Weketa,38.7598,11.70185,01/08/2013,Meher-13
934,2013,Amhara,North Wollo,Meket,Weketa,38.7671,11.70676,01/08/2013,Meher-13
935,2013,Amhara,North Wollo,Meket,Weketa,38.75722,11.70923,01/08/2013,Meher-13
1004,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1005,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1006,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1007,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1008,2013,Amhara,North Wollo,Meket,Weketa,38.75991,11.69554,01/08/2013,Meher-13
1009,2013,Amhara,North Wollo,Meket,Weketa,38.76733,11.70466,01/08/2013,Meher-13
1010,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1011,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,27/09/2014,Meher-14
1012,2013,Amhara,North Wollo,Meket,Weketa,38.76033,11.69338,01/08/2013,Meher-13
1013,2014,Amhara,North Wollo,Meket,Weketa,38.75632,11.70948,01/08/2014,Meher-14
1014,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1015,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1016,2014,Amhara,North Wollo,Meket,Weketa,38.7662,11.70834,01/08/2014,Meher-14
1017,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1018,2014,Amhara,North Wollo,Meket,Weketa,38.76158807,11.70447298,01/08/2014,Meher-14
1020,2013,Amhara,North Wollo,Meket,Weketa,38.75722,11.70923,01/08/2013,Meher-13
1021,2014,Amhara,North Wollo,Meket,Weketa,38.76416,11.70451,01/08/2014,Meher-14
1022,2014,Amhara,North Wollo,Meket,Weketa,38.75928,11.70264,01/08/2014,Meher-14
1023,2014,Amhara,North Wollo,Meket,Weketa,38.75939,11.70843,01/08/2014,Meher-14
1024,2014,Amhara,North Wollo,Meket,Weketa,38.75713,11.70315,01/08/2014,Meher-14
1025,2014,Amhara,North Wollo,Meket,Weketa,38.76011,11.69626,01/08/2014,Meher-14
1026,2014,Amhara,North Wollo,Meket,Weketa,38.76576,11.7041,01/08/2014,Meher-14
1027,2014,Amhara,North Wollo,Meket,Weketa,38.75881,11.69637,01/08/2014,Meher-14
1030,2014,Amhara,North Wollo,Meket,Weketa,38.75758,11.70987,01/08/2014,Meher-14
1031,2014,Amhara,North Wollo,Meket,Weketa,38.76229,11.70984,01/08/2014,Meher-14
1034,2014,Amhara,North Wollo,Meket,Weketa,38.76772,11.70875,01/08/2014,Meher-14
1035,2014,Amhara,North Wollo,Meket,Weketa,38.75756,11.70214,01/08/2014,Meher-14
1036,2014,Amhara,North Wollo,Meket,Weketa,38.76535,11.70798,01/08/2014,Meher-14
1037,2014,Amhara,North Wollo,Meket,Weketa,38.75922,11.70623,01/08/2014,Meher-14
1038,2014,Amhara,North Wollo,Meket,Weketa,38.7592,11.70217,01/08/2014,Meher-14
1039,2014,Amhara,North Wollo,Meket,Weketa,38.75998,11.70296,01/08/2014,Meher-14
1040,2014,Amhara,North Wollo,Meket,Weketa,38.75913,11.70802,01/08/2014,Meher-14
1042,2014,Amhara,North Wollo,Meket,Weketa,38.7588,11.69582,01/08/2014,Meher-14
1043,2014,Amhara,North Wollo,Meket,Weketa,38.7643,11.70598,01/08/2014,Meher-14
1047,2014,Amhara,North Wollo,Meket,Weketa,38.75858,11.70816,01/08/2014,Meher-14
1048,2014,Amhara,North Wollo,Meket,Weketa,38.7608,11.70897,01/08/2014,Meher-14
1050,2014,Amhara,North Wollo,Meket,Weketa,38.7665,11.70894,01/08/2014,Meher-14
1051,2014,Amhara,North Wollo,Meket,Weketa,38.76748,11.7077,01/08/2014,Meher-14
1052,2014,Amhara,North Wollo,Meket,Weketa,38.75793,11.70233,01/08/2014,Meher-14
1053,2014,Amhara,North Wollo,Meket,Weketa,38.76567,11.70462,01/08/2014,Meher-14
1054,2014,Amhara,North Wollo,Meket,Weketa,38.762,11.70917,01/08/2014,Meher-14
1055,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1056,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1058,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1059,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1060,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1061,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1062,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1065,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1066,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1067,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1068,2014,Amhara,North Wollo,Wadla,Gashena,38.91624,11.64212,01/08/2014,Meher-14
1073,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1074,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68651,11.68423,01/08/2014,Meher-14
1075,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,09/07/2014,Meher-14
1076,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1077,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68695,11.68008,09/07/2014,Meher-14
1079,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1080,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1081,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,09/07/2014,Meher-14
1082,2014,Amhara,North Wollo,Meket,Hanamekuat,38.682504,11.67405,01/08/2014,Meher-14
1083,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,09/07/2014,Meher-14
1084,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,09/07/2014,Meher-14
1085,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69455,11.68161,09/07/2014,Meher-14
1086,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1087,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1088,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1089,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68509,11.67001,09/07/2014,Meher-14
1090,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1091,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68385,11.67036,01/08/2014,Meher-14
1092,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69402,11.68067,01/08/2014,Meher-14
1093,2014,Amhara,North Wollo,Meket,Hanamekuat,38.686,11.68022,01/08/2014,Meher-14
1094,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68684,11.67907,01/08/2014,Meher-14
1095,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1096,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68653,11.67282,01/08/2014,Meher-14
1097,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68812,11.6824,01/08/2014,Meher-14
1098,2014,Amhara,North Wollo,Meket,Hanamekuat,38.6836,11.66967,09/07/2014,Meher-14
1099,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68824,11.68118,01/08/2014,Meher-14
1100,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69016,11.6768,01/08/2014,Meher-14
1101,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69823,11.68643,09/07/2014,Meher-14
1102,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,09/07/2014,Meher-14
1103,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69022,11.67813,01/08/2014,Meher-14
1104,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68674,11.68035,01/08/2014,Meher-14
1105,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69042,11.67897,01/08/2014,Meher-14
1106,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1107,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68759,11.67249,01/08/2014,Meher-14
1108,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69114,11.68354,01/08/2014,Meher-14
1109,2014,Amhara,North Wollo,Meket,Hanamekuat,38.70289,11.69411,01/08/2014,Meher-14
1110,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1111,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69461,11.68473,01/08/2014,Meher-14
1112,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69348,11.68275,01/08/2014,Meher-14
1113,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68476,11.67288,01/08/2014,Meher-14
1114,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68812,11.6824,01/08/2014,Meher-14
1115,2014,Amhara,North Wollo,Meket,Hanamekuat,38.703,11.69371,01/08/2014,Meher-14
1116,2014,Amhara,North Wollo,Meket,Hanamekuat,38.6877,11.68206,01/08/2014,Meher-14
1117,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69015,11.67625,09/07/2014,Meher-14
1118,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69544,11.65543,09/07/2014,Meher-14
1120,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68471,11.66954,01/08/2014,Meher-14
1121,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68674,11.68035,01/08/2014,Meher-14
1122,2014,Amhara,North Wollo,Meket,Hanamekuat,38.69095,11.67919,01/08/2014,Meher-14
1123,2014,Amhara,North Wollo,Meket,Hanamekuat,38.68932263,11.6786322,01/08/2014,Meher-14
1124,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1125,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1126,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1127,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1129,2014,Amhara,North Wollo,Wadla,Yedogit,38.92547,11.64035,01/08/2014,Meher-14
1131,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1133,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1135,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1136,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1137,2014,Amhara,North Wollo,Wadla,Yedogit,38.92153,11.6469,01/08/2014,Meher-14
