id,genotype,accession,plot_id,year,region,zone,district,kebele,lon,lat,gy_gm,farmer_rank,planting_date,season,gy_gm_raw,plot_size
660,160ET_D,228862,2,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,340.24375,1,2013-08-01,Meher-13,544.39,1.6
660,238537,238537,1,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,218.90625,3,2013-08-01,Meher-13,350.25,1.6
660,336ET_D,6856b,3,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,243.41249999999997,4,2013-08-01,Meher-13,389.46,1.6
660,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,182.5,2,2013-08-01,Meher-13,292,1.6
661,051ET_D,208279,3,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,389.47499999999997,4,2013-08-01,Meher-13,623.16,1.6
661,114ET_D,222434,1,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,318.99999999999994,2,2013-08-01,Meher-13,510.4,1.6
661,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,201.79375,3,2013-08-01,Meher-13,322.87,1.6
661,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,A/mariam,39.18944444,13.59611111,176.9125,1,2013-08-01,Meher-13,283.06,1.6
663,051ET_D,208279,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,451.4624999999999,2,2013-08-01,Meher-13,722.3399999999999,1.6
663,122ET_D,222542,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,336,1,2013-08-01,Meher-13,537.6,1.6
663,236308,236308,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,417.275,3,2013-08-01,Meher-13,667.64,1.6
663,341ET_D,asassa,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,26.60625,4,2013-08-01,Meher-13,42.57,1.6
664,072ET_D,208474,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,80.50625,1,2013-08-01,Meher-13,128.81,1.6
664,107ET_D,222360,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,120.51875,3,2013-08-01,Meher-13,192.83,1.6
664,238537,238537,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,145.10625,2,2013-08-01,Meher-13,232.17,1.6
664,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,39.125,4,2013-08-01,Meher-13,62.6,1.6
665,066ET_D,208328,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,160,2,2013-08-01,Meher-13,256,1.6
665,387ET_D,210813,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,298.03125,1,2013-08-01,Meher-13,476.85,1.6
665,160ET_D,228862,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,281.88124999999997,3,2013-08-01,Meher-13,451.01,1.6
665,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,90.53125000000001,4,2013-08-01,Meher-13,144.85000000000002,1.6
666,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,167.47499999999997,4,2013-08-01,Meher-13,267.96,1.6
666,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,316.45,2,2013-08-01,Meher-13,506.32,1.6
666,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,477.13749999999993,1,2013-08-01,Meher-13,763.42,1.6
666,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,243.90625,3,2013-08-01,Meher-13,390.25,1.6
667,051ET_D,208279,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,287.23125,2,2013-08-01,Meher-13,459.57,1.6
667,122ET_D,222542,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,280.35625,4,2013-08-01,Meher-13,448.57,1.6
667,236308,236308,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,565.74375,3,2013-08-01,Meher-13,905.19,1.6
667,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,172.4125,1,2013-08-01,Meher-13,275.86,1.6
668,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,284.175,4,2013-08-01,Meher-13,454.68,1.6
668,454ET_D,208281,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,354.125,1,2013-08-01,Meher-13,566.6,1.6
668,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,178.325,3,2013-08-01,Meher-13,285.32,1.6
668,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,385.96874999999994,2,2013-08-01,Meher-13,617.55,1.6
669,060ET_D,208304,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,279.6875,2,2013-08-01,Meher-13,447.5,1.6
669,114ET_D,222434,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,118.18749999999999,3,2013-08-01,Meher-13,189.1,1.6
669,336ET_D,6856b,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,159.28125,1,2013-08-01,Meher-13,254.85000000000002,1.6
669,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,76.75,4,2013-08-01,Meher-13,122.8,1.6
670,214357,214357,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,NA,1,2013-08-01,Meher-13,1491.51,1.6
670,140ET_D,222859,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,628.5625,2,2013-08-01,Meher-13,1005.7,1.6
670,014ET_D,8208,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,NA,3,2013-08-01,Meher-13,1022.09,1.6
670,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,287.13124999999997,4,2013-08-01,Meher-13,459.40999999999997,1.6
672,066ET_D,208328,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,215.2,4,2013-08-01,Meher-13,344.32,1.6
672,387ET_D,210813,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,409.00624999999997,3,2013-08-01,Meher-13,654.41,1.6
672,160ET_D,228862,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,267.09375,1,2013-08-01,Meher-13,427.35,1.6
672,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,147.70000000000002,2,2013-08-01,Meher-13,236.32000000000002,1.6
673,051ET_D,208279,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,288.08124999999995,4,2013-08-01,Meher-13,460.92999999999995,1.6
673,122ET_D,222542,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,282.21875,1,2013-08-01,Meher-13,451.55,1.6
673,236308,236308,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,567.65,3,2013-08-01,Meher-13,908.24,1.6
673,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,174.225,2,2013-08-01,Meher-13,278.76,1.6
674,072ET_D,208474,2,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,438.32499999999993,2,2013-08-01,Meher-13,701.3199999999999,1.6
674,107ET_D,222360,3,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,533.43125,4,2013-08-01,Meher-13,853.49,1.6
674,238537,238537,1,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,416.58124999999995,1,2013-08-01,Meher-13,666.53,1.6
674,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Adi kunti,39.19722222,13.61333333,NA,3,2013-08-01,Meher-13,974.59,1.6
675,051ET_D,208279,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,522.0687499999999,3,2013-08-01,Meher-13,835.31,1.6
675,122ET_D,222542,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,420.64374999999995,4,2013-08-01,Meher-13,673.03,1.6
675,236308,236308,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,397.7249999999999,2,2013-08-01,Meher-13,636.3599999999999,1.6
675,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,392.19374999999997,1,2013-08-01,Meher-13,627.51,1.6
676,107ET_D,222360,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,222.01874999999995,3,2013-08-01,Meher-13,355.22999999999996,1.6
676,122ET_D,222542,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,284.62499999999994,1,2013-08-01,Meher-13,455.4,1.6
676,156ET_D,227542,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,233.0375,4,2013-08-01,Meher-13,372.86,1.6
676,341ET_D,asassa,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,279.19374999999997,2,2013-08-01,Meher-13,446.71,1.6
677,060ET_D,208304,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,238.75,4,2013-08-01,Meher-13,382,1.6
677,114ET_D,222434,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,282.625,2,2013-08-01,Meher-13,452.2,1.6
677,336ET_D,6856b,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,290.16249999999997,1,2013-08-01,Meher-13,464.26,1.6
677,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,227.5125,3,2013-08-01,Meher-13,364.02,1.6
678,022ET_D,206551,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,240.06875,2,2013-08-01,Meher-13,384.11,1.6
678,454ET_D,208281,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,234.19374999999997,3,2013-08-01,Meher-13,374.71,1.6
678,014ET_D,8208,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,260.91249999999997,1,2013-08-01,Meher-13,417.46,1.6
678,341ET_D,asassa,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,244.4375,4,2013-08-01,Meher-13,391.1,1.6
679,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,94.88125,4,2013-08-01,Meher-13,151.81,1.6
679,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,108.08749999999999,2,2013-08-01,Meher-13,172.94,1.6
679,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,30.4625,1,2013-08-01,Meher-13,48.74,1.6
679,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,14.08125,3,2013-08-01,Meher-13,22.53,1.6
680,028ET_D,208136,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,395.35625,3,2013-08-01,Meher-13,632.57,1.6
680,454ET_D,208281,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,150.39374999999998,4,2013-08-01,Meher-13,240.63,1.6
680,156ET_D,227542,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,NA,1,2013-08-01,Meher-13,1154.37,1.6
680,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,160.6375,2,2013-08-01,Meher-13,257.02,1.6
681,066ET_D,208328,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,251.6625,1,2013-08-01,Meher-13,402.66,1.6
681,387ET_D,210813,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,115.11874999999999,2,2013-08-01,Meher-13,184.19,1.6
681,160ET_D,228862,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,80.64375,3,2013-08-01,Meher-13,129.03,1.6
681,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,51.7375,4,2013-08-01,Meher-13,82.78,1.6
682,028ET_D,208136,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,121.60624999999999,2,2013-08-01,Meher-13,194.57,1.6
682,454ET_D,208281,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,108.475,1,2013-08-01,Meher-13,173.56,1.6
682,156ET_D,227542,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,136.9375,3,2013-08-01,Meher-13,219.1,1.6
682,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,171.19999999999996,4,2013-08-01,Meher-13,273.91999999999996,1.6
683,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,128.24374999999998,4,2013-08-01,Meher-13,205.19,1.6
683,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,349.90624999999994,1,2013-08-01,Meher-13,559.8499999999999,1.6
683,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,311.08124999999995,2,2013-08-01,Meher-13,497.72999999999996,1.6
683,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,87.3625,3,2013-08-01,Meher-13,139.78,1.6
684,214357,214357,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,340.0625,2,2013-08-01,Meher-13,544.1,1.6
684,140ET_D,222859,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,324.9875,1,2013-08-01,Meher-13,519.98,1.6
684,014ET_D,8208,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,443.83124999999995,4,2013-08-01,Meher-13,710.13,1.6
684,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,83.79374999999999,3,2013-08-01,Meher-13,134.07,1.6
685,072ET_D,208474,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,298.58124999999995,1,2013-08-01,Meher-13,477.72999999999996,1.6
685,107ET_D,222360,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,390.7125,2,2013-08-01,Meher-13,625.14,1.6
685,238537,238537,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,563.0437499999999,3,2013-08-01,Meher-13,900.87,1.6
685,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,371.23125,4,2013-08-01,Meher-13,593.97,1.6
686,072ET_D,208474,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,284.30625,4,2013-08-01,Meher-13,454.89,1.6
686,107ET_D,222360,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,214.1,2,2013-08-01,Meher-13,342.56,1.6
686,238537,238537,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,302.78749999999997,3,2013-08-01,Meher-13,484.46,1.6
686,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,105.89999999999999,1,2013-08-01,Meher-13,169.44,1.6
687,028ET_D,208136,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,231.4375,4,2013-08-01,Meher-13,370.3,1.6
687,454ET_D,208281,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,404.48125000000005,3,2013-08-01,Meher-13,647.1700000000001,1.6
687,156ET_D,227542,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,272.6875,2,2013-08-01,Meher-13,436.3,1.6
687,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,261.59999999999997,1,2013-08-01,Meher-13,418.56,1.6
688,060ET_D,208304,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,305.825,1,2013-08-01,Meher-13,489.32,1.6
688,114ET_D,222434,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,268.81874999999997,3,2013-08-01,Meher-13,430.11,1.6
688,336ET_D,6856b,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,256.49375,2,2013-08-01,Meher-13,410.39,1.6
688,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,178.08124999999995,4,2013-08-01,Meher-13,284.92999999999995,1.6
689,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,NA,2,2013-08-01,Meher-13,NA,1.6
689,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,NA,3,2013-08-01,Meher-13,NA,1.6
689,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,NA,1,2013-08-01,Meher-13,NA,1.6
689,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Hadnet,39.19,13.61638889,NA,4,2013-08-01,Meher-13,NA,1.6
691,022ET_D,206551,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,195.9625,1,2013-08-01,Meher-13,313.54,1.6
691,454ET_D,208281,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,245.59374999999997,2,2013-08-01,Meher-13,392.95,1.6
691,014ET_D,8208,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,159.74375,3,2013-08-01,Meher-13,255.59,1.6
691,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,245.075,4,2013-08-01,Meher-13,392.12,1.6
692,028ET_D,208136,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,60.150000000000006,2,2013-08-01,Meher-13,96.24000000000001,1.6
692,060ET_D,208304,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,174.86874999999998,1,2013-08-01,Meher-13,279.78999999999996,1.6
692,236308,236308,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,121.725,4,2013-08-01,Meher-13,194.76,1.6
692,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,116.54374999999999,3,2013-08-01,Meher-13,186.47,1.6
694,051ET_D,208279,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,164.7,1,2013-08-01,Meher-13,263.52,1.6
694,114ET_D,222434,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,105.23750000000001,4,2013-08-01,Meher-13,168.38000000000002,1.6
694,123ET_D,222554,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,95.70625,2,2013-08-01,Meher-13,153.13,1.6
694,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,31.5125,3,2013-08-01,Meher-13,50.42,1.6
695,454ET_D,208281,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,563.6249999999999,1,2013-08-01,Meher-13,901.8,1.6
695,107ET_D,222360,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,450.0625,3,2013-08-01,Meher-13,720.1,1.6
695,156ET_D,227542,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,527.60625,4,2013-08-01,Meher-13,844.1700000000001,1.6
695,341ET_D,asassa,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,NA,2,2013-08-01,Meher-13,970.9399999999999,1.6
696,028ET_D,208136,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,385.82499999999993,1,2013-08-01,Meher-13,617.3199999999999,1.6
696,060ET_D,208304,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,440.88124999999997,4,2013-08-01,Meher-13,705.41,1.6
696,236308,236308,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,420.15,3,2013-08-01,Meher-13,672.24,1.6
696,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,278.10625,2,2013-08-01,Meher-13,444.96999999999997,1.6
697,028ET_D,208136,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,317.0625,2,2013-08-01,Meher-13,507.3,1.6
697,060ET_D,208304,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,304.01874999999995,3,2013-08-01,Meher-13,486.42999999999995,1.6
697,236308,236308,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,274.20624999999995,4,2013-08-01,Meher-13,438.72999999999996,1.6
697,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,319.175,1,2013-08-01,Meher-13,510.68,1.6
698,107ET_D,222360,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,102.5,2,2013-08-01,Meher-13,164,1.6
698,156ET_D,227542,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,142.25625,3,2013-08-01,Meher-13,227.60999999999999,1.6
698,238537,238537,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,125.44999999999999,4,2013-08-01,Meher-13,200.72,1.6
698,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,210.73749999999998,1,2013-08-01,Meher-13,337.18,1.6
699,066ET_D,208328,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,363.6125,2,2013-08-01,Meher-13,581.7800000000001,1.6
699,072ET_D,208474,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,129.08749999999998,1,2013-08-01,Meher-13,206.54,1.6
699,122ET_D,222542,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,419.30625,4,2013-08-01,Meher-13,670.89,1.6
699,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,223.08124999999995,3,2013-08-01,Meher-13,356.92999999999995,1.6
700,051ET_D,208279,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,570.7249999999999,2,2013-08-01,Meher-13,913.16,1.6
700,114ET_D,222434,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,120.95,4,2013-08-01,Meher-13,193.52,1.6
700,123ET_D,222554,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,NA,1,2013-08-01,Meher-13,859.5,1.6
700,341ET_D,asassa,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,383.4625,3,2013-08-01,Meher-13,613.54,1.6
701,022ET_D,206551,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,60.51875,3,2013-08-01,Meher-13,96.83,1.6
701,454ET_D,208281,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,114.21249999999998,4,2013-08-01,Meher-13,182.73999999999998,1.6
701,014ET_D,8208,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,96.35,1,2013-08-01,Meher-13,154.16,1.6
701,341ET_D,asassa,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,106.90625,2,2013-08-01,Meher-13,171.05,1.6
702,066ET_D,208328,4,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,241.25,3,2013-08-01,Meher-13,386,1.6
702,072ET_D,208474,3,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,207.025,4,2013-08-01,Meher-13,331.24,1.6
702,122ET_D,222542,2,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,319.31249999999994,1,2013-08-01,Meher-13,510.9,1.6
702,341ET_D,asassa,1,2013,Tigray,NA,Micheal Abi,Rasat,39.19833333,13.60138889,181.42499999999998,2,2013-08-01,Meher-13,290.28,1.6
736,122ET_D,222542,3,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,30.95625,3,2013-08-01,Meher-13,49.53,1.6
736,236308,236308,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,140.35,4,2013-08-01,Meher-13,224.56,1.6
736,336ET_D,6856b,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,91.15625000000001,2,2013-08-01,Meher-13,145.85000000000002,1.6
736,341ET_D,asassa,1,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,54.39375,1,2013-08-01,Meher-13,87.03,1.6
737,022ET_D,206551,3,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,308.5375,3,2013-08-01,Meher-13,493.66,1.6
737,028ET_D,208136,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,520.625,1,2013-08-01,Meher-13,833,1.6
737,123ET_D,222554,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,317.91875,4,2013-08-01,Meher-13,508.67,1.6
737,341ET_D,asassa,1,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,297.43749999999994,2,2013-08-01,Meher-13,475.9,1.6
738,454ET_D,208281,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,182.83124999999998,4,2013-08-01,Meher-13,292.53,1.6
738,107ET_D,222360,3,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,261.83124999999995,2,2013-08-01,Meher-13,418.92999999999995,1.6
738,156ET_D,227542,1,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,186.81249999999997,3,2013-08-01,Meher-13,298.9,1.6
738,341ET_D,asassa,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,242.25,1,2013-08-01,Meher-13,387.6,1.6
739,022ET_D,206551,1,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,184.13125,3,2013-08-01,Meher-13,294.61,1.6
739,028ET_D,208136,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,432.51874999999995,1,2013-08-01,Meher-13,692.03,1.6
739,123ET_D,222554,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,270.04999999999995,4,2013-08-01,Meher-13,432.08,1.6
739,341ET_D,asassa,3,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,334.83125,2,2013-08-01,Meher-13,535.73,1.6
740,051ET_D,208279,3,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,NA,2,2013-08-01,Meher-13,1140,1.6
740,214357,214357,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,599.84375,3,2013-08-01,Meher-13,959.75,1.6
740,140ET_D,222859,1,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,417.28749999999997,4,2013-08-01,Meher-13,667.66,1.6
740,341ET_D,asassa,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,NA,1,2013-08-01,Meher-13,817.92,1.6
741,060ET_D,208304,4,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,335.025,2,2013-08-01,Meher-13,536.04,1.6
741,114ET_D,222434,2,2013,Tigray,NA,Lemeat,Golat,39.12666667,13.61388889,286.9,3,2013-08-01,Meher-13,459.04,1.6
